date	mi_mu	mi_sigma	r_mu	r_sigma	m	mi_mu_afa	mi_sigma_afa	r_mu_afa	r_sigma_afa	m_afa
1948-03-01	2.6834999731206955e-05	0.01999953038243457	0.00013789467481874627	0.00017217874447917616	0.0001364711028352145	4.438316760427808e-05	0.019155603840470495	0.00012938317277837126	0.0001403916018471927	0.0001281051169757427
1948-04-01	-5.88018307622624e-05	0.025790775325216217	0.00023373551805541852	0.0002984414189466834	0.0002361359775620413	5.237826458779172e-05	0.019470907279008423	0.0001342370550759811	0.0001483424868690873	0.0001331217378389172
1948-05-01	0.0002343543103663142	0.016540158878062178	9.042774741261119e-05	9.596619482498271e-05	8.600024760082873e-05	5.68990368255229e-05	0.01963579726412131	0.00013688758580206628	0.00015317151220462115	0.00013586986986960974
1948-06-01	0.00020131620731158152	0.015824191439279295	8.338516837796591e-05	6.923117851011129e-05	7.998970474995854e-05	5.794548431747164e-05	0.019650273795809164	0.00013733476495662682	0.00015487867785379426	0.00013634951306782034
1948-07-01	-8.580305536656144e-05	0.021697781039785344	0.00016140102065363915	0.00017680124960736636	0.00015932521044896615	5.5517607063637935e-05	0.019514336874071978	0.0001355785925396627	0.00015346398381660664	0.00013456066743354895
1948-09-01	0.000148384398759728	0.01638029171367668	9.108493978905782e-05	6.858044176029514e-05	8.910089138369778e-05	4.961540506402177e-05	0.019227986498909756	0.00013161906855117388	0.00014892743009305831	0.0001305033329667956
1948-10-01	-3.5427433752634245e-05	0.02264626769834334	0.0001826229924325069	0.00023888771831621092	0.00018740810340230833	4.023887831862316e-05	0.01879122267032249	0.00012545619299116046	0.00014126901668314924	0.00012417750966756027
1948-11-01	-3.6671322728129765e-05	0.01672240193140417	9.648238296978002e-05	8.486906571062423e-05	9.564500671124573e-05	2.7784938998589418e-05	0.018569456619983486	0.00012247501311300966	0.00013853970419469168	0.00012134102654041828
1948-12-01	0.00010115423424811381	0.015633771975435296	8.172519652514015e-05	7.151700582148476e-05	7.855883134296864e-05	1.8111871691947556e-05	0.018477684151909576	0.00012135045278367707	0.00013820131301562564	0.0001204010213128375
1949-01-01	-1.826168195525146e-05	0.015859143266493108	8.665585118980446e-05	9.263562587337354e-05	8.565467258706641e-05	1.1219676398697578e-05	0.018515905266100766	0.00012208251200316266	0.000140253843145951	0.00012135749398481795
1949-02-01	-5.796282112813684e-05	0.023636799808050273	0.00019404928631907664	0.00027749930979131045	0.00019287149552845204	7.108353118839481e-06	0.018684119962557047	0.00012467119077146644	0.00014469729458566784	0.0001242104445563596
1949-03-01	0.00012859681422182495	0.01637516773924927	9.047917833645645e-05	9.029564221195759e-05	8.778995927887883e-05	5.777901852373267e-06	0.018982328241278424	0.00012911648908858842	0.00015153166733477617	0.0001289598730274625
1949-04-01	-2.4607400803692224e-05	0.017179613516762633	0.00010098655200488212	9.959362102736333e-05	9.935642224665645e-05	7.228322599298938e-06	0.019410530102264904	0.0001354184069545286	0.00016075696139327593	0.00013560577939812665
1949-05-01	-0.00015609806557649283	0.02404104701680962	0.00020894009393162543	0.0003023558783713137	0.00021641952556937424	7.1293061120028645e-06	0.019715524932229476	0.00013984544779423083	0.00016782397804124572	0.00014026230389197205
1949-06-01	0.00021754101092263207	0.019698538328692828	0.0001273615062964308	0.0001352690234325371	0.0001202097636849717	6.926492538963875e-06	0.019907396731369896	0.0001424460547779158	0.00017136530722612736	0.0001429349531689049
1949-07-01	4.763225358461242e-05	0.019363687227673256	0.00012858586686636492	0.00016482766371274894	0.00012652435477776525	6.619881880181982e-06	0.01998614549968616	0.0001432202279055835	0.00017138094894792098	0.0001436237272289253
1949-08-01	-0.0002167881114796598	0.026491072431015304	0.00025665865692876095	0.0003104272166933629	0.00027084932062124264	6.209474135657173e-06	0.01995177123717827	0.00014216796717723393	0.0001678709032066265	0.00014232862607203322
1949-09-01	-5.0240871391827266e-05	0.018694388431215292	0.00012148189723651861	0.00014085199602196334	0.00012137950031630597	5.695269305389447e-06	0.019804273943846228	0.00013928927259286708	0.00016083517000224393	0.00013904964969822868
1949-10-01	0.00019510158962952737	0.015994991958299367	8.440982937152408e-05	8.081073112833614e-05	8.020817610841034e-05	5.077267389378815e-06	0.01954365361969003	0.00013458414415248298	0.0001502737493347733	0.0001337867981075116
1949-11-01	3.0422293947159685e-05	0.019056561253541802	0.00012155511425227851	0.00014059907601534795	0.00011661941935784897	1.8034552712155314e-05	0.01909491349666531	0.00012722525537409558	0.0001366956389659696	0.0001256291307756489
1949-12-01	7.270776382257539e-05	0.019161042659415106	0.000122762159930882	0.00012956974753963653	0.00011766761203343615	2.8255714038182768e-05	0.018765255902707785	0.0001217289341440407	0.00012671143304326647	0.00011948709107217979
1950-01-01	-0.0001224043476221392	0.019648314962660767	0.00013474321454472543	0.0001313251726074709	0.00013606012726746704	3.574075136746115e-05	0.018554680837817444	0.00011809518046231824	0.00012032113156666391	0.00011536067899710432
1950-02-01	9.524355344777091e-05	0.015894324930058202	8.465439354707184e-05	7.517593591010663e-05	8.160243046830538e-05	4.048966469999047e-05	0.018463188301994296	0.00011632399432892825	0.00011752473453616194	0.0001132498945504225
1950-03-01	2.580464446553894e-06	0.019200419490373613	0.00012493661602110232	0.00013808327958001612	0.00012145452070033511	4.2502454035770726e-05	0.018490778295238333	0.00011641537574387073	0.00011832224195176054	0.00011315473773213431
1950-04-01	-2.5085656865095914e-05	0.01964349484945256	0.0001325179730501114	0.00010466939931184913	0.00013087720224553166	4.177911937480194e-05	0.018637450817549566	0.00011836932470714568	0.00012271365381345971	0.00011507520854223976
1950-05-01	6.746517063211504e-05	0.019268631714588445	0.0001236658472419972	0.00014173586936710726	0.00011804384341026427	3.6382849275482735e-05	0.01883455915128456	0.00012104516374994438	0.00012567914367212513	0.00011783091173035475
1950-06-01	0.00025411374408811153	0.016187240121233078	8.534167438244044e-05	9.516192850093367e-05	8.010391500500128e-05	3.2837630822002955e-05	0.018946312425457863	0.000122633521022526	0.0001275773566516285	0.0001194759707085566
1950-07-01	4.122529679896555e-05	0.01857321985655731	0.00011632721587498407	0.00012677484826442134	0.00011257660234727961	3.114346401436259e-05	0.018972710640069473	0.00012313439652489054	0.0001284082927519699	0.00012001038547684532
1950-09-01	-2.2532920847523163e-05	0.01938911746678436	0.00012781026277359548	0.00013540204634496036	0.00012459833600073525	3.130034885256165e-05	0.018913753795119392	0.000122547790257038	0.0001281719519731493	0.00011943415603522091
1950-10-01	-6.137481704295803e-05	0.021766952567109542	0.0001652183488098788	0.00017274399874115916	0.00016562478885990777	3.3308285336600126e-05	0.018769441890607624	0.0001208737022189684	0.00012686833431516673	0.00011774728238368338
1950-11-01	1.5666417437362026e-05	0.018502548798070204	0.00011485857139230221	0.00012322546626363122	0.00011054073724459379	3.7167273466478004e-05	0.018539774926534164	0.00011811213241068173	0.0001244974397780221	0.00011494976452223269
1950-12-01	2.4674756603050344e-05	0.01515962821543568	7.734997067304163e-05	6.341512709335693e-05	7.482109855343959e-05	3.831964280700998e-05	0.01832213176251686	0.00011560382106700381	0.00012273383990573077	0.00011243882537039559
1951-01-01	-6.797997495081101e-05	0.02277212458722291	0.0001797932586715145	0.0002443160508444113	0.0001788603917123956	3.969615850668409e-05	0.018187411561971914	0.00011404458072104888	0.00012182384235813552	0.00011082637018583637
